Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
127,0,0,87,0
127,0,0,87,0
127,0,0,88,0
127,0,0,87,0
127,0,0,87,0
127,0,0,87,0
127,0,0,87,0
127,0,0,87,2
127,0,0,86,6
117,0,0,87,38
93,0,0,86,55
82,0,0,86,74
81,0,0,85,90
75,0,0,85,94
93,0,0,85,44
97,0,0,84,35
122,0,0,84,19
120,0,0,84,15
117,0,0,84,9
119,0,0,84,3
120,0,0,84,0
122,0,0,84,0
126,0,0,83,0
127,0,0,84,0
127,1,0,84,0
127,0,0,84,0
127,0,0,84,0
127,0,0,83,0
127,0,0,84,0
127,0,0,84,0
127,0,0,83,0
127,0,0,84,4
127,0,0,84,5
102,0,0,84,30
86,0,0,83,54
80,0,0,84,65
50,0,0,83,79
55,0,0,83,66
43,0,0,83,70
50,0,0,82,73
83,0,0,82,13
87,0,0,82,14
91,0,0,82,5
83,0,0,82,2
106,0,0,82,0
111,0,0,82,0
100,0,0,81,0
106,0,0,82,0
110,0,0,82,0
117,0,0,82,0
119,0,0,82,0
119,0,0,82,0
124,0,0,82,0
122,0,0,82,0
125,0,0,82,0
118,0,0,82,3
111,0,0,82,5
99,0,0,82,30
81,0,0,81,44
65,0,0,81,58
62,0,0,81,72
65,0,0,81,75
66,0,0,81,57
80,0,0,81,34
66,0,0,80,44
89,0,0,81,13
84,0,0,80,3
94,0,0,81,1
100,0,0,80,1
98,0,0,80,0
96,0,0,80,0
98,0,0,80,0
102,0,0,80,0
107,0,0,80,0
110,0,0,80,0
113,0,0,80,0
117,0,0,80,0
119,0,0,80,0
120,0,0,80,0
121,0,0,80,2
94,0,0,80,7
85,0,0,80,33
68,0,0,80,48
61,0,0,80,55
71,0,0,79,57
51,0,0,80,59
64,0,0,79,61
64,0,0,79,69
51,0,0,79,57
67,0,0,79,5
87,0,0,78,4
90,0,0,78,2
97,0,0,78,1
96,0,0,78,0
99,0,0,78,0
99,0,0,78,0
100,0,0,78,0
98,0,0,78,0
99,0,0,78,0
103,0,0,78,0
109,0,0,78,0
114,0,0,78,0
116,0,0,78,0
116,0,0,78,2
106,0,0,79,15
102,0,0,79,18
74,0,0,78,45
74,0,0,78,40
61,0,0,78,27
48,0,0,78,68
45,0,0,78,68
55,0,0,77,74
60,0,0,77,42
60,0,0,77,7
89,0,0,77,3
96,0,0,77,1
101,0,0,77,0
101,0,0,77,0
105,0,0,76,0
102,0,0,77,0
101,0,0,76,0
102,0,0,76,0
108,0,0,77,0
110,0,0,77,0
114,0,0,77,0
113,0,0,77,0
115,0,0,77,0
117,0,0,77,1
114,0,0,77,5
87,0,0,77,31
81,0,0,77,46
71,0,0,77,55
64,0,0,76,68
52,0,0,76,75
46,0,0,76,69
44,0,0,76,68
72,0,0,75,37
86,0,0,75,15
89,0,0,75,12
94,0,0,74,4
98,0,0,75,1
94,0,0,75,0
99,0,0,75,0
100,0,0,75,0
101,0,0,75,0
107,0,0,75,0
123,50,0,75,0
127,19,2,88,0
127,16,3,90,0
127,18,5,95,0
127,5,7,100,0
127,2,8,101,1
127,0,7,100,3
127,0,6,99,6
127,1,5,99,5
127,2,4,98,8
125,1,4,96,13
119,0,3,96,13
121,1,3,95,13
122,0,3,95,9
120,0,3,94,14
118,0,2,94,14
118,0,2,94,8
122,0,2,93,4
127,0,2,93,0
127,0,2,93,0
127,0,2,92,0
127,0,2,92,0
127,0,2,92,0
127,0,2,92,0
127,0,1,91,0
127,0,1,91,0
127,5,2,91,0
127,0,2,91,0
127,5,2,91,0
127,2,2,91,0
127,7,2,92,1
127,0,3,92,1
127,2,4,93,1
127,0,4,93,3
127,0,4,93,3
127,0,4,93,4
127,0,4,93,4
127,0,4,93,2
127,0,4,92,3
127,0,3,92,2
127,0,3,92,1
127,0,3,92,0
127,0,3,92,0
127,0,3,92,0
127,0,3,91,0
127,0,3,92,0
127,0,2,91,0
127,3,2,91,0
127,14,3,91,0
127,5,5,94,0
127,0,7,96,0
127,0,8,96,0
127,0,8,96,0
127,0,7,95,1
127,0,7,95,2
127,0,6,95,3
127,0,6,95,3
127,0,6,95,10
127,0,5,94,12
112,0,5,94,51
83,0,5,94,57
76,0,4,93,62
74,0,4,93,47
110,0,4,93,6
100,0,3,92,5
94,0,3,92,3
92,0,3,92,1
99,0,3,92,0
97,0,2,92,0
111,0,2,92,0
99,0,2,92,0
112,0,2,92,0
112,0,2,92,0
118,0,2,92,0
120,0,2,91,0
121,0,2,92,0
117,0,2,91,0
118,0,2,91,1
112,0,2,91,6
108,0,2,91,15
92,0,2,91,41
77,0,1,90,55
69,0,1,90,57
65,0,1,90,66
72,0,1,89,73
67,0,1,90,63
89,0,1,89,13
96,0,1,89,7
103,0,1,89,5
102,0,1,89,2
111,0,1,89,0
110,0,1,89,0
111,0,1,89,0
115,0,1,88,0
114,0,1,89,0
113,0,1,89,0
115,0,1,88,0
117,0,1,89,0
118,0,1,88,0
118,0,1,88,0
120,0,1,88,0
120,0,1,89,2
118,0,1,88,5
96,0,1,88,29
88,0,0,88,42
62,0,0,88,58
48,0,0,87,69
43,0,0,87,72
67,0,0,87,68
70,0,0,86,59
55,0,0,86,51
75,0,0,86,7
95,0,0,86,4
102,0,0,86,3
105,0,0,86,1
102,0,0,86,0
107,0,0,86,0
110,0,0,85,0
105,0,0,86,0
107,0,0,86,0
107,0,0,86,0
103,0,0,86,0
103,0,0,86,0
112,0,0,86,0
115,0,0,86,0
115,0,0,86,2
114,0,0,86,5
92,0,0,86,29
84,0,0,85,47
69,0,0,85,62
65,0,0,85,72
50,0,0,84,75
54,0,0,84,75
59,0,0,84,65
65,0,0,84,49
93,0,0,83,17
98,0,0,84,12
102,0,0,83,1
97,0,0,83,2
104,0,0,83,0
110,0,0,83,0
114,0,0,83,0
114,0,0,83,0
114,0,0,83,0
115,0,0,84,0
116,0,0,83,0
118,0,0,84,0
119,0,0,83,0
117,0,0,83,0
120,0,0,84,1
111,0,0,83,4
104,0,0,83,22
89,0,0,83,32
77,0,0,83,66
66,0,0,83,75
90,0,0,83,26
98,0,0,83,16
101,0,0,82,11
110,0,0,82,7
108,0,0,82,5
108,0,0,82,6
112,0,0,82,1
116,0,0,82,0
121,0,0,82,0
123,0,0,82,0
124,0,0,82,0
125,0,0,82,0
127,2,0,82,0
127,14,0,83,0
127,34,1,88,0
127,7,2,92,0
127,1,2,95,0
127,0,3,95,0
127,0,3,95,0
127,0,3,94,3
127,0,2,94,3
127,0,2,93,4
127,0,2,93,6
127,0,2,93,4
127,0,2,93,6
124,0,2,92,12
125,0,2,92,14
121,0,1,92,24
119,0,1,91,10
126,0,1,91,12
127,0,1,91,3
127,0,1,91,0
127,0,1,91,0
127,0,1,90,0
127,0,1,91,0
127,0,1,91,0
127,0,1,91,0
124,0,1,90,0
127,0,1,90,0
127,0,1,90,0
125,0,1,90,0
127,0,1,90,0
127,0,1,90,0
127,0,1,90,1
127,0,1,90,2
127,0,1,90,4
127,0,1,90,4
127,0,1,90,5
127,0,1,90,12
122,10,1,90,14
127,2,1,90,12
127,0,1,90,1
127,1,2,90,1
127,0,2,90,0
127,0,2,90,1
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,0
127,0,2,90,1
127,0,2,89,5
120,0,1,90,36
112,0,1,89,19
102,0,1,89,43
77,0,1,89,76
84,0,1,89,72
111,0,1,88,14
82,0,1,88,75
84,0,1,88,65
111,0,1,88,7
116,0,1,88,4
120,0,1,88,2
123,0,1,87,0
124,0,1,87,0
124,0,1,87,0
125,0,1,87,0
125,0,1,87,0
126,0,1,87,0
126,0,1,87,0
127,0,1,87,0
127,0,1,87,0
127,0,1,87,0
127,0,1,87,0
127,0,1,87,2
125,0,1,87,5
111,0,1,87,36
102,0,0,87,53
112,0,0,86,29
102,0,0,86,34
84,0,0,86,65
81,0,0,86,68
87,0,0,85,58
93,0,0,85,56
108,0,0,85,7
110,0,0,85,4
113,0,0,85,2
115,0,0,85,0
112,0,0,84,0
116,0,0,84,0
117,0,0,84,0
120,0,0,85,0
121,0,0,85,0
126,22,0,85,0
127,3,1,86,0
127,0,1,86,0
127,0,1,86,0
127,0,1,87,0
127,0,2,86,2
127,0,1,86,12
126,0,1,86,10
125,0,1,86,10
125,0,1,86,13
112,0,1,86,41
109,0,1,86,37
90,0,1,86,88
111,0,1,85,26
114,0,1,85,15
117,0,1,84,8
120,0,1,84,5
119,0,1,84,4
122,0,1,84,0
120,0,1,84,0
122,0,1,85,0
122,0,1,85,0
123,0,1,85,0
126,0,1,85,0
127,0,1,85,0
127,0,1,84,0
127,0,1,85,0
127,2,1,84,0
127,1,1,85,0
127,0,1,84,0
127,0,1,85,5
127,0,1,85,12
117,0,1,84,17
121,0,1,85,10
122,1,1,84,14
116,0,1,84,20
117,0,0,85,20
120,0,0,84,9
114,0,0,84,20
118,0,0,84,11
121,0,0,84,5
124,0,0,84,1
121,44,9,85,0
127,7,18,92,0
127,3,18,94,0
127,0,18,95,0
127,0,17,95,0
127,0,15,95,0
127,0,14,94,0
127,0,12,93,0
127,0,11,93,0
127,0,10,93,0
127,0,9,93,0
127,0,9,93,1
127,0,8,92,4
121,0,7,92,30
83,0,7,92,46
99,0,6,91,29
110,0,5,91,21
65,0,5,90,47
109,0,4,90,23
106,0,4,90,17
115,0,4,90,8
126,3,4,90,2
127,2,4,89,2
127,0,4,90,3
127,0,4,90,0
127,0,4,90,0
127,1,3,90,0
127,13,4,90,0
127,0,5,103,0
127,0,5,103,0
127,0,6,101,0
127,0,6,100,0
125,0,5,99,0
127,0,5,98,0
127,0,5,98,0
127,0,5,97,0
127,0,5,97,1
125,0,4,96,2
122,0,4,96,8
101,0,4,96,18
108,0,4,95,24
112,0,4,95,9
100,0,3,95,21
102,0,3,94,23
98,0,3,94,19
102,0,3,94,11
107,0,3,93,6
119,0,3,93,2
117,0,3,93,0
115,0,2,93,0
118,0,2,93,0
117,0,2,92,0
123,0,2,93,0
119,0,2,93,0
123,0,2,92,0
121,0,2,92,0
124,0,2,92,0
125,0,2,92,0
127,0,2,92,0
125,0,2,92,2
125,0,2,91,1
115,0,2,91,19
89,0,2,91,53
72,0,2,91,59
86,0,2,91,56
67,0,2,91,71
65,0,2,90,53
101,0,1,90,22
103,0,1,90,18
109,0,1,90,6
111,0,1,89,3
116,0,1,89,1
114,0,1,90,0
120,0,1,89,0
122,0,1,89,0
125,0,1,89,0
126,0,1,89,0
127,0,1,89,0
127,0,1,89,0
126,0,1,89,0
126,0,1,89,0
127,0,1,89,0
127,0,1,89,0
126,0,1,89,0
121,0,1,89,3
109,0,1,89,26
78,0,1,89,43
80,0,1,88,62
66,0,1,88,69
69,0,1,88,70
72,0,1,87,40
72,0,1,87,21
96,0,1,87,9
86,0,1,86,8
119,0,0,87,2
122,0,0,87,0
124,0,0,87,0
126,0,1,87,0
125,9,1,87,0
127,7,1,87,0
127,7,1,89,0
127,8,2,89,0
127,4,2,91,0
127,0,3,92,0
127,1,3,93,0
127,3,4,93,0
127,3,4,93,0
127,1,5,93,0
127,0,5,94,1
127,0,5,93,2
127,0,5,94,5
127,0,5,93,7
125,0,5,94,10
127,0,5,93,6
127,0,5,93,3
127,1,5,93,2
127,1,5,93,1
127,10,5,93,0
127,20,9,96,0
127,34,23,100,0
127,7,56,107,0
127,6,53,110,0
127,0,45,109,0
127,0,38,108,0
127,0,32,106,0
127,0,28,106,0
127,0,25,103,0
127,0,22,102,0
127,0,20,101,0
127,0,18,100,0
127,0,17,100,0
127,0,16,99,1
127,0,15,99,6
120,0,14,98,20
99,0,13,98,35
79,0,12,97,66
81,0,11,96,67
66,0,10,96,76
63,0,9,95,72
47,0,8,95,67
63,0,7,94,47
79,0,7,94,5
99,0,6,94,3
104,0,6,93,2
112,0,6,93,0
111,0,5,93,0
105,0,5,93,0
112,0,5,93,0
98,0,5,93,0
110,0,5,93,0
113,0,5,92,0
112,0,5,92,0
113,0,5,92,0
115,0,4,92,0
118,0,4,92,0
122,0,4,92,0
118,0,4,92,4
106,0,4,91,26
80,0,4,92,40
72,0,4,91,50
69,0,3,91,63
79,0,3,91,17
57,0,3,90,58
53,0,3,90,58
74,0,3,90,29
89,0,2,90,8
97,0,2,89,5
104,0,2,89,2
104,0,2,89,0
103,3,2,89,0
121,0,2,89,0
121,0,2,89,0
123,0,2,89,0
125,0,2,89,0
123,0,2,89,0
115,0,2,89,0
118,0,2,89,0
114,0,2,89,0
115,0,2,89,0
112,0,2,89,2
108,0,2,89,6
107,0,2,89,12
98,0,2,89,16
93,0,2,89,15
86,0,2,88,23
85,0,2,88,36
87,0,2,88,14
96,0,2,88,13
94,0,2,88,13
123,0,2,88,7
123,0,2,88,1
124,0,2,88,0
126,0,2,88,0
126,0,2,88,0
126,0,2,88,0
126,0,2,88,0
127,0,2,88,0
127,0,2,88,0
125,0,2,88,0
124,0,1,88,0
126,0,2,88,0
125,0,2,88,0
125,0,1,88,0
122,0,1,88,2
116,0,1,88,4
102,0,1,88,19
97,0,1,87,29
85,0,1,87,40
88,0,1,87,46
86,0,1,87,27
75,0,1,87,51
77,0,1,86,46
91,0,1,86,32
105,0,1,86,9
110,0,1,86,4
110,0,1,86,1
114,0,1,86,0
117,0,1,86,0
119,0,1,86,0
121,0,1,86,0
123,0,1,86,0
123,0,1,86,0
122,0,1,85,0
124,0,1,86,0
124,0,1,86,0
124,0,1,86,0
123,0,1,86,0
120,0,1,86,1
117,0,1,86,5
109,0,1,86,21
92,0,1,86,36
81,0,1,85,48
75,0,1,85,53
60,0,1,85,64
56,0,1,84,64
77,0,0,84,48
78,0,0,84,39
72,0,0,84,17
104,0,0,83,5
106,0,0,83,2
105,0,0,83,0
103,0,0,84,0
107,0,0,83,0
107,0,0,83,0
112,0,0,83,0
118,0,0,83,0
116,0,0,83,0
117,0,0,84,0
115,0,0,84,0
116,0,0,84,0
116,0,0,84,0
120,0,0,84,1
119,0,0,83,6
113,0,0,84,17
99,0,0,83,18
116,3,0,83,14
121,0,0,83,14
108,0,0,83,36
112,0,0,83,13
108,0,0,83,11
106,0,0,83,4
117,0,0,82,5
121,0,0,83,3
125,0,0,83,1
127,0,0,83,0
127,0,0,83,0
127,0,0,82,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,1
127,0,0,83,4
127,0,0,84,8
124,0,0,83,12
114,0,0,83,29
120,0,0,83,11
113,0,0,83,19
103,0,0,83,37
97,0,0,83,34
104,0,0,82,23
110,0,0,82,11
115,0,0,82,3
120,0,0,82,2
125,0,0,82,0
126,0,0,82,0
126,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,83,1
127,0,0,83,2
127,0,0,82,4
127,0,0,82,5
127,0,0,82,3
127,0,0,82,3
127,0,0,83,1
127,0,0,83,2
127,0,0,82,1
127,0,0,82,1
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,82,0
127,0,0,83,0
127,0,1,83,0
127,0,1,82,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,1
127,0,1,83,1
127,0,1,83,1
127,0,1,83,7
126,0,1,83,4
127,2,1,83,2
127,1,1,83,1
127,1,1,83,1
127,0,1,82,5
127,0,1,83,2
127,0,1,83,0
127,0,1,83,0
127,0,1,82,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,3,1,83,0
127,3,1,83,0
127,1,1,83,1
127,0,1,83,1
127,2,1,83,1
127,1,1,83,2
127,0,1,83,6
127,0,1,83,3
127,0,1,83,2
127,0,1,83,3
127,0,1,83,6
127,1,1,83,1
127,18,2,83,1
127,4,3,83,0
127,0,4,83,0
127,0,4,83,0
127,0,4,83,0
127,0,4,83,0
127,0,4,83,0
127,0,4,83,0
127,0,3,83,0
127,0,3,83,0
126,0,3,83,0
125,0,3,83,0
125,0,3,83,0
125,0,3,83,1
124,0,3,83,4
120,0,2,83,5
110,0,2,83,13
107,0,2,83,18
102,0,2,83,23
105,0,2,83,16
108,0,2,83,23
108,0,2,83,17
104,0,2,83,15
110,0,2,83,8
114,0,2,83,5
121,0,2,83,1
124,0,2,83,0
125,0,2,83,0
124,0,2,83,0
125,0,2,83,0
124,0,1,83,0
122,0,1,83,0
124,0,1,83,0
126,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,1
123,0,1,83,4
112,0,1,83,8
97,0,1,83,20
98,0,1,83,22
115,0,1,83,9
118,0,1,83,16
90,0,1,83,42
91,0,1,83,37
96,0,1,83,11
113,0,1,83,4
123,0,1,83,3
125,0,1,83,0
125,0,1,83,0
121,0,1,83,0
126,0,1,83,0
127,0,1,83,0
127,0,1,83,0
124,0,1,83,0
123,0,1,83,0
123,0,1,83,0
122,0,1,83,0
124,0,1,83,0
125,0,1,83,0
125,0,1,83,1
121,0,1,83,2
120,0,1,83,5
115,0,1,83,10
109,0,1,83,11
92,0,1,83,17
81,0,1,83,37
81,0,1,83,32
82,0,1,83,26
102,0,1,83,3
97,0,1,83,11
108,0,1,83,2
111,0,1,83,2
115,0,1,83,0
123,0,1,83,0
125,0,1,83,0
124,0,1,83,0
124,0,1,83,0
123,0,1,83,0
124,0,1,83,0
123,0,1,83,0
124,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
125,0,1,83,4
111,0,1,83,23
73,0,1,83,37
80,0,0,83,54
63,0,0,83,51
61,0,0,83,46
55,0,0,83,76
98,0,0,83,16
62,0,0,83,30
66,0,0,83,6
99,0,0,83,2
106,0,0,83,2
105,0,0,83,0
107,0,0,83,0
108,0,0,83,0
114,0,0,83,0
115,0,0,83,0
117,0,0,83,0
119,0,0,83,0
120,0,0,83,0
120,0,0,83,0
124,0,0,83,0
122,0,0,83,0
120,0,0,83,0
119,0,0,83,4
114,0,0,83,23
92,0,0,83,37
80,0,0,83,52
75,0,0,83,57
59,0,0,83,71
68,0,0,83,54
47,0,0,83,52
90,0,0,83,14
98,0,0,83,3
103,0,0,83,4
106,0,0,83,1
108,0,0,83,0
106,0,0,83,0
110,0,0,83,0
111,0,0,83,0
109,0,0,83,0
110,0,0,83,0
111,0,0,83,0
112,0,0,83,0
113,0,0,83,0
112,0,0,83,0
115,0,0,83,0
117,0,0,83,0
116,0,0,83,6
107,0,0,83,22
87,0,0,83,36
70,0,0,83,51
99,0,0,83,12
70,0,0,83,46
99,0,0,83,11
125,0,0,83,1
121,0,0,83,5
122,0,0,83,6
119,0,0,83,5
121,0,0,83,1
120,0,0,83,0
121,0,0,83,0
126,0,0,83,0
121,0,0,83,0
124,0,0,83,0
124,0,0,83,0
124,0,0,83,0
124,0,0,83,0
124,0,0,83,0
120,0,0,83,0
118,0,0,83,0
123,0,0,83,1
121,0,0,83,4
113,0,0,83,11
94,0,0,83,38
108,0,0,83,14
83,0,0,83,49
91,0,0,83,33
99,0,0,83,19
90,0,0,83,50
106,0,0,83,11
115,0,0,83,4
120,0,0,83,1
122,0,0,83,0
123,0,0,83,0
125,0,0,83,0
127,0,0,83,0
127,0,0,83,0
126,0,0,83,0
126,0,0,83,0
124,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,3
114,0,0,83,25
114,0,0,83,25
74,0,0,83,62
74,0,0,83,51
75,0,0,83,64
82,0,0,83,38
85,0,0,83,33
87,0,0,83,13
96,0,0,83,3
103,0,0,83,2
108,0,0,83,0
106,0,0,83,0
111,0,0,83,0
115,0,0,83,0
116,0,0,83,0
114,0,0,83,0
118,0,0,83,0
120,0,0,83,0
118,0,0,83,0
117,0,0,83,0
117,0,0,83,0
117,0,0,83,0
118,0,0,83,1
110,0,0,83,5
103,0,0,83,10
104,0,0,83,20
99,0,0,83,27
104,0,0,83,33
106,0,0,83,32
97,0,0,83,26
87,0,0,83,40
92,0,0,83,9
94,0,0,83,5
96,0,0,83,3
105,0,0,83,0
100,0,0,83,0
103,0,0,83,0
107,0,0,83,0
108,0,0,83,0
110,0,0,83,0
112,0,0,83,0
117,0,0,83,0
118,0,0,83,0
121,0,0,83,0
121,0,0,83,0
126,0,0,83,0
124,0,0,83,0
114,0,0,83,5
93,0,0,83,24
78,0,0,83,35
67,0,0,83,43
67,0,0,83,51
65,0,0,83,57
59,0,0,83,53
66,0,0,83,43
78,0,0,83,9
86,0,0,83,3
100,0,0,83,1
107,0,0,83,0
111,0,0,83,0
112,0,0,83,0
114,0,0,83,0
119,0,0,83,0
122,0,0,83,0
124,0,0,83,0
126,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
126,0,0,83,1
118,0,0,83,6
97,0,0,83,24
72,0,0,83,38
68,0,0,83,48
67,0,0,83,53
59,0,0,83,54
55,0,0,83,51
64,0,0,83,40
72,0,0,83,7
85,0,0,83,3
97,0,0,83,1
104,0,0,83,0
114,0,0,83,0
118,0,0,83,0
116,0,0,83,0
118,0,0,83,0
121,0,0,83,0
123,0,0,83,0
124,0,0,83,0
126,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
126,0,0,83,1
124,0,0,83,4
124,0,0,83,3
125,0,0,83,3
126,0,0,83,3
127,3,0,83,2
127,0,0,83,2
127,0,0,83,3
127,0,0,83,2
127,0,0,83,1
127,0,0,83,0
127,1,0,83,0
127,2,0,83,0
127,5,0,83,0
127,1,0,83,0
127,0,0,83,0
127,0,0,83,0
127,1,0,83,0
127,1,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,0
127,0,0,83,4
127,0,0,83,8
124,0,0,83,16
104,0,0,83,39
80,0,0,83,63
87,0,0,83,44
82,0,0,83,39
74,0,0,83,57
72,0,0,83,49
85,0,0,83,5
96,0,0,83,2
103,0,0,83,1
110,0,0,83,0
111,0,0,83,0
107,0,0,83,0
110,0,0,83,0
110,0,0,83,0
116,0,0,83,0
113,0,0,83,0
108,0,0,83,0
107,0,0,83,0
112,0,0,83,0
118,0,0,83,0
122,0,0,83,0
124,0,0,83,0
108,0,0,83,6
79,0,0,83,25
70,0,0,83,36
71,0,0,83,35
62,0,0,83,31
78,0,0,83,21
70,0,0,83,32
77,0,0,83,18
80,0,0,83,6
87,0,0,83,4
95,0,0,83,1
106,0,0,83,0
104,0,0,83,0
108,0,0,83,0
110,0,0,83,0
118,0,0,83,0
120,0,0,83,0
119,0,0,83,0
118,0,0,83,0
116,0,0,83,0
114,0,0,83,0
120,0,0,83,0
123,0,0,83,0
122,0,0,83,0
108,0,0,83,5
82,0,0,83,22
65,0,0,83,33
60,0,0,83,41
53,0,0,83,46
51,0,0,83,47
49,0,0,83,45
63,0,0,83,27
73,0,0,83,5
78,0,0,83,2
92,0,0,83,1
103,0,0,83,0
105,0,0,83,0
106,0,0,83,0
108,0,0,83,0
109,0,0,83,0
109,0,0,83,0
114,0,0,83,0
117,0,0,83,0
115,0,0,83,0
116,0,0,83,0
116,0,0,83,0
117,0,0,83,0
116,0,0,83,1
109,0,0,83,6
95,0,0,83,26
75,0,0,83,40
65,0,0,83,53
49,0,0,83,60
50,0,0,83,65
56,0,0,83,59
58,0,0,83,39
72,0,0,83,4
87,0,0,83,2
92,0,0,83,1
98,0,0,83,0
97,0,0,83,0
99,0,0,83,0
101,0,0,83,0
105,0,0,83,0
106,0,0,83,0
108,0,0,83,0
109,0,0,83,0
111,0,0,83,0
114,0,0,83,0
115,0,0,83,0
116,0,0,83,0
117,0,0,83,1
114,0,0,83,6
93,0,0,83,28
75,0,0,83,40
68,0,0,83,53
67,0,0,83,61
62,0,0,83,65
54,0,0,83,57
72,0,0,83,30
80,0,0,83,7
91,0,0,83,3
92,0,0,83,2
103,0,0,83,0
112,0,0,83,0
116,0,0,83,0
118,0,0,83,0
119,0,0,83,0
120,0,0,83,0
121,0,0,83,0
120,0,0,83,0
125,0,0,83,0
126,0,0,83,0
126,0,0,83,0
126,0,0,83,0
127,0,0,83,1
123,0,0,83,4
108,0,0,83,14
93,0,0,83,31
88,0,0,83,28
91,0,0,83,26
97,0,0,67,17
89,0,0,66,24
94,0,0,66,16
91,0,0,66,11
100,0,0,66,6
106,0,0,66,2
116,0,0,66,0
121,0,0,66,0
122,0,0,65,0
123,0,0,65,0
126,0,0,66,0
127,0,0,66,0
127,0,0,66,0
126,0,0,66,0
126,0,0,66,0
127,0,0,66,0
127,0,0,66,0
127,0,0,66,0
127,0,0,66,1
122,0,0,66,7
103,0,0,66,17
82,0,0,66,32
74,0,0,66,44
72,0,0,65,46
71,0,0,65,50
72,0,0,65,44
80,0,0,65,23
93,0,0,64,8
106,0,0,64,2
111,0,0,64,3
118,4,0,64,0
123,4,0,65,0
126,9,0,72,0
127,4,0,80,0
127,2,0,80,0
127,0,0,80,0
127,0,0,80,0
127,0,0,78,0
126,0,0,77,0
125,0,0,77,0
127,0,0,77,0
123,0,0,77,0
118,0,0,76,1
108,0,0,76,8
89,0,0,76,20
84,0,0,76,23
66,0,0,75,31
68,0,0,75,29
80,0,0,74,14
80,0,0,74,19
81,0,0,74,16
88,0,0,73,4
93,0,0,73,3
97,0,0,73,1
98,0,0,73,0
102,0,0,73,0
107,0,0,73,0
113,0,0,72,0
107,0,0,72,0
100,0,0,72,0
113,0,0,72,0
116,0,0,72,0
112,0,0,72,0
112,0,0,72,0
111,0,0,71,0
110,0,0,71,0
105,0,0,72,0
84,0,0,71,7
77,0,0,71,22
68,0,0,71,35
67,0,0,71,40
60,0,0,71,44
54,0,0,70,42
45,0,0,70,47
56,0,0,70,23
76,0,0,69,11
97,0,0,70,3
101,0,0,69,2
109,0,0,69,0
113,0,0,69,0
116,0,0,69,0
115,0,0,69,0
113,0,0,69,0
122,0,0,69,0
124,0,0,69,0
121,0,0,69,0
123,0,0,69,0
123,0,0,69,0
122,0,0,69,0
124,0,0,69,0
122,0,0,69,1
115,0,0,69,5
88,0,0,69,22
67,0,0,69,33
64,0,0,68,40
56,0,0,68,43
62,0,0,68,25
59,0,0,68,40
56,0,0,68,27
59,0,0,67,4
62,0,0,67,3
80,0,0,67,1
92,0,0,67,0
86,0,0,67,0
95,0,0,67,0
97,0,0,66,0
100,0,0,67,0
105,0,0,66,0
106,0,0,66,0
108,0,0,66,0
110,0,0,66,0
110,0,0,66,0
112,0,0,66,0
115,0,0,66,0
114,0,0,66,1
109,0,0,66,5
95,0,0,66,21
78,0,0,66,32
67,0,0,66,44
56,0,0,66,50
54,0,0,65,47
56,0,0,65,48
58,0,0,65,30
71,0,0,65,6
87,0,0,65,3
93,0,0,65,1
95,0,0,64,0
94,0,0,64,0
97,0,0,64,0
102,0,0,64,0
105,0,0,64,0
108,0,0,65,0
112,0,0,65,0
116,0,0,64,0
116,0,0,64,0
116,0,0,64,0
115,0,0,64,0
115,0,0,64,0
114,0,0,64,1
111,0,0,64,6
97,0,0,64,20
83,0,0,64,30
71,0,0,64,43
65,0,0,63,54
50,0,0,63,56
54,0,0,63,52
60,0,0,62,36
74,0,0,62,12
91,0,0,61,6
98,0,0,62,2
102,0,0,62,0
105,0,0,61,0
107,0,0,61,0
109,0,0,61,0
112,0,0,61,0
113,0,0,61,0
114,0,0,61,0
